sentence_col1,sentence_col2,n_raters,mean_rating,std_dev,mean_abs_dev,difficulties,raters,pct_exact_match_with_mode,verb,verb_en,verb_casual,frame_en,frame_en_id,sent_mt_pval,verb_mt_pval,DistClass,DistClassName,translit,google_gemma-3-1b-pt,google_gemma-3-4b-pt,google_gemma-3-12b-pt,meta-llama_Llama-3.1-8B,meta-llama_Llama-3.1-70B,Qwen_Qwen3-32B,sarvamai_sarvam-1
crack karna mana hona chahiye,footna mana hona chahiye,6,3.0,1.549,1.333,"[1, 5, 4, 2, 2, 4]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,फूट,crack,foot,X karna mana hona chahiye,3,0.63538,0.24424,0,Uniform/Random,casual,2.2586877288139235,0.21532693062962505,1.0278297277288448,3.7042173552533355,3.4901880699407886,0.8551544744851269,3.3675649888345887
crack karna mana hona chahiye,footna mana hona chahiye,6,3.0,1.549,1.333,"[1, 5, 4, 2, 2, 4]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,फूट,crack,foot,X karna mana hona chahiye,3,0.63538,0.24424,0,Uniform/Random,formal,0.46447852337562956,1.3958316263667112,0.8779291140148756,1.0064658064346383,1.0083300975203224,0.7975737189115689,3.4105216279201214
change karna mana hona chahiye,badalna mana hona chahiye,6,2.667,1.506,1.222,"[1, 5, 4, 2, 2, 2]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,बदल,change,badal,X karna mana hona chahiye,3,0.31384,0.16124,0,Uniform/Random,devanagari,0.03143836791492061,0.009108946488740083,0.01838791165300888,0.3988212705029828,0.3329983716591807,1.8968080472640794,1.13418090016599
change karna mana hona chahiye,badalna mana hona chahiye,6,2.667,1.506,1.222,"[1, 5, 4, 2, 2, 2]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,बदल,change,badal,X karna mana hona chahiye,3,0.31384,0.16124,0,Uniform/Random,casual,0.07240635913026817,0.21345187208868296,0.0530739502652118,1.0663172170560877,1.8034865526803487,1.3519338976052315,3.5188430786772793
change karna mana hona chahiye,badalna mana hona chahiye,6,2.667,1.506,1.222,"[1, 5, 4, 2, 2, 2]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,बदल,change,badal,X karna mana hona chahiye,3,0.31384,0.16124,0,Uniform/Random,formal,0.42305630125082344,0.43950764469153564,0.15531427353149677,0.5504176729183943,0.8874620321644685,1.7883477006722777,3.06722082903709
wo speed kar rahe hain,wo bhaga rahe hain,8,6.25,1.488,1.125,"[7, 5, 7, 7, 3, 7, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",75.0,भगा,speed,bhaga,wo X kar rahe hain,0,0.00154,0.00054,3,SinglePeakRight,devanagari,0.016413031114241857,0.10792524258420308,0.06816797543720927,0.3083790773921334,0.3706284669000619,0.5162329385087571,1.0678682268404547
wo speed kar rahe hain,wo bhaga rahe hain,8,6.25,1.488,1.125,"[7, 5, 7, 7, 3, 7, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",75.0,भगा,speed,bhaga,wo X kar rahe hain,0,0.00154,0.00054,3,SinglePeakRight,casual,0.36145894394323064,0.3447605741609826,0.5395505891261841,0.38244291463783114,0.4574226989348149,0.23561960586594122,1.2492563555238785
wo speed kar rahe hain,wo bhaga rahe hain,8,6.25,1.488,1.125,"[7, 5, 7, 7, 3, 7, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",75.0,भगा,speed,bhaga,wo X kar rahe hain,0,0.00154,0.00054,3,SinglePeakRight,formal,0.08357866954537223,0.029509061279443326,0.07686033750568241,0.2502625046248354,0.13091887729131724,0.7919713886127421,0.3978445717257192
wo tear kar rahe hain,wo faad rahe hain,6,5.833,1.472,1.222,"[7, 7, 7, 4, 4, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,फाड़,tear,faad,wo X kar rahe hain,0,0.14746,0.0,3,SinglePeakRight,devanagari,0.0206068335562071,0.3759385314580469,0.1334917248255741,0.09291932957590851,0.15903534356785545,0.4168788923964681,0.7524117798900568
wo tear kar rahe hain,wo faad rahe hain,6,5.833,1.472,1.222,"[7, 7, 7, 4, 4, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,फाड़,tear,faad,wo X kar rahe hain,0,0.14746,0.0,3,SinglePeakRight,casual,0.03521003575980739,0.33380460486338154,0.38899965884632215,0.6119320284052019,0.5079090004950165,3.192111646257794,1.7435088748639624
wo tear kar rahe hain,wo faad rahe hain,6,5.833,1.472,1.222,"[7, 7, 7, 4, 4, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,फाड़,tear,faad,wo X kar rahe hain,0,0.14746,0.0,3,SinglePeakRight,formal,0.0331584429191833,0.03462671769577927,0.04579720194652744,1.0348815061531307,1.727809620785102,17.761289067212324,1.7304670887109572
wo aaram se seduce karte rahenge,wo aaram se lubhate rahenge,6,3.0,1.414,1.0,"[4, 3, 3, 5, 1, 2]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,लुभा,seduce,lubha,wo aaram se X karte rahenge,4,0.9566,0.08082,0,Uniform/Random,devanagari,0.03290900266121476,0.016309115061414657,0.08098552299140015,0.5485470627280963,0.8643400996576353,0.7552448943282921,1.4695208466693253
wo aaram se seduce karte rahenge,wo aaram se lubhate rahenge,6,3.0,1.414,1.0,"[4, 3, 3, 5, 1, 2]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,लुभा,seduce,lubha,wo aaram se X karte rahenge,4,0.9566,0.08082,0,Uniform/Random,casual,0.3668056980097988,1.4963752157283279,0.5623170982067366,0.9537362653074003,1.0554195872904204,2.077053564190158,1.5572986081950353
wo aaram se seduce karte rahenge,wo aaram se lubhate rahenge,6,3.0,1.414,1.0,"[4, 3, 3, 5, 1, 2]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,लुभा,seduce,lubha,wo aaram se X karte rahenge,4,0.9566,0.08082,0,Uniform/Random,formal,0.02964728084926428,0.09653674476638525,0.0292340484879528,0.3788886477344399,0.5019208178022079,0.9046635900756249,1.7539940099651334
smell karna mana hona chahiye,mahakna mana hona chahiye,8,2.375,1.408,1.062,"[2, 5, 1, 2, 2, 4, 1, 2]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,महक,smell,mahak,X karna mana hona chahiye,3,0.10454,0.0,2,SinglePeakLeft,devanagari,0.246002192301799,0.3036013172061795,0.18457063604399646,0.759947410268408,1.3472239558845,1.9529096727423851,1.669466433889693
smell karna mana hona chahiye,mahakna mana hona chahiye,8,2.375,1.408,1.062,"[2, 5, 1, 2, 2, 4, 1, 2]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,महक,smell,mahak,X karna mana hona chahiye,3,0.10454,0.0,2,SinglePeakLeft,casual,0.21253108742889584,0.18134420071990706,0.32127278403038523,1.8495001031694682,1.7922524563608626,1.0014769294774841,1.4868739368381187
smell karna mana hona chahiye,mahakna mana hona chahiye,8,2.375,1.408,1.062,"[2, 5, 1, 2, 2, 4, 1, 2]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,महक,smell,mahak,X karna mana hona chahiye,3,0.10454,0.0,2,SinglePeakLeft,formal,0.8073113046324235,0.597324600095694,0.4714093484518498,0.7737533916370035,1.670749345246118,2.381627535563436,0.9718359199894535
read karna aasan hai,padhna aasan hai,6,5.667,1.366,1.111,"[4, 4, 7, 6, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,पढ,read,padh,X karna aasan hai,1,0.17424,0.0003,3,SinglePeakRight,devanagari,0.020246746218011476,0.004957913869084354,0.002053906586544834,0.384330446071452,0.3524759075113414,2.2481548416871204,3.959756735909784
read karna aasan hai,padhna aasan hai,6,5.667,1.366,1.111,"[4, 4, 7, 6, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,पढ,read,padh,X karna aasan hai,1,0.17424,0.0003,3,SinglePeakRight,casual,0.30634993734767635,1.284078166794234,0.2546518535500952,0.13421168378732043,0.13516193119214104,0.1782812514588736,1.1937074707452549
read karna aasan hai,padhna aasan hai,6,5.667,1.366,1.111,"[4, 4, 7, 6, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,पढ,read,padh,X karna aasan hai,1,0.17424,0.0003,3,SinglePeakRight,formal,0.04823866876615169,0.286113233628686,0.277507583852977,1.671760534767097,2.5630229140198053,1.4872323112957162,1.2493393948408065
wo smell kar rahe hain,wo mahak rahe hain,8,1.875,1.356,0.875,"[1, 5, 1, 1, 2, 2, 1, 2]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,महक,smell,mahak,wo X kar rahe hain,0,0.0183,0.0,2,SinglePeakLeft,devanagari,0.019526492782778317,0.06679085087350958,0.2953030383696876,0.4664523070721475,0.3067129738230728,0.8854909638805879,2.0940189758538823
wo smell kar rahe hain,wo mahak rahe hain,8,1.875,1.356,0.875,"[1, 5, 1, 1, 2, 2, 1, 2]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,महक,smell,mahak,wo X kar rahe hain,0,0.0183,0.0,2,SinglePeakLeft,casual,0.17789249787478986,0.6245409068628242,0.28214554390558516,0.43087054680490633,0.8494702663969872,3.451349042281298,1.8763415642800414
wo smell kar rahe hain,wo mahak rahe hain,8,1.875,1.356,0.875,"[1, 5, 1, 1, 2, 2, 1, 2]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,महक,smell,mahak,wo X kar rahe hain,0,0.0183,0.0,2,SinglePeakLeft,formal,0.025028852079326556,0.053519169772829965,0.2646814026173297,0.5143481134710487,0.6911386994235267,2.762353924133626,0.4534764069199204
wo imagine kar rahe hain,wo soch rahe hain,8,6.0,1.309,1.0,"[4, 4, 7, 6, 7, 6, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,सोच,imagine,soch,wo X kar rahe hain,0,0.03418,0.00098,1,MultiPeak,devanagari,0.237782236841547,0.25507406088236423,0.49213391162907394,0.348431501058054,0.2480948768099398,0.36257963439522123,1.2979932574159416
wo imagine kar rahe hain,wo soch rahe hain,8,6.0,1.309,1.0,"[4, 4, 7, 6, 7, 6, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,सोच,imagine,soch,wo X kar rahe hain,0,0.03418,0.00098,1,MultiPeak,casual,2.5354478953493502,1.9959006839884512,2.094015016548926,0.4578523755415964,0.3293253420584252,2.6065474356101506,2.6785480042444916
wo imagine kar rahe hain,wo soch rahe hain,8,6.0,1.309,1.0,"[4, 4, 7, 6, 7, 6, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,सोच,imagine,soch,wo X kar rahe hain,0,0.03418,0.00098,1,MultiPeak,formal,0.06310870673196585,0.14434696810238606,0.08901808046538127,0.10301131604526163,0.0693289671965884,0.9719425694306811,0.4622103707842042
wo kal seduce kar chuke the,wo kal lubha chuke the,8,2.5,1.195,1.0,"[2, 4, 1, 3, 3, 2, 4, 1]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,लुभा,seduce,lubha,wo kal X kar chuke the,2,0.31208,0.08082,0,Uniform/Random,devanagari,0.19779495916740353,0.10910333573028778,0.6290696564918314,0.3742716166888847,0.6103349937542875,0.5562700659671788,3.9654195473356326
wo kal seduce kar chuke the,wo kal lubha chuke the,8,2.5,1.195,1.0,"[2, 4, 1, 3, 3, 2, 4, 1]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,लुभा,seduce,lubha,wo kal X kar chuke the,2,0.31208,0.08082,0,Uniform/Random,casual,0.17504653881571122,0.7347810731351444,1.4340424908841365,1.7195076312707416,1.8069139970110293,0.6029336861242539,4.253109843166607
wo kal seduce kar chuke the,wo kal lubha chuke the,8,2.5,1.195,1.0,"[2, 4, 1, 3, 3, 2, 4, 1]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,लुभा,seduce,lubha,wo kal X kar chuke the,2,0.31208,0.08082,0,Uniform/Random,formal,0.3699647092702121,0.43157420221616744,0.49599092756106533,0.2695910568442089,0.7680091579573082,1.838493108425773,1.2684884635929854
imagine karna mana hona chahiye,sochna mana hona chahiye,8,5.625,1.188,0.969,"[6, 5, 7, 6, 7, 4, 6, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",37.5,सोच,imagine,soch,X karna mana hona chahiye,3,0.29634,0.00098,1,MultiPeak,devanagari,0.08930779855665809,0.048962444628781805,0.02424038804651242,0.5440371418289282,0.4907183305501277,0.5632031690711807,0.6307829514452841
imagine karna mana hona chahiye,sochna mana hona chahiye,8,5.625,1.188,0.969,"[6, 5, 7, 6, 7, 4, 6, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",37.5,सोच,imagine,soch,X karna mana hona chahiye,3,0.29634,0.00098,1,MultiPeak,casual,0.016944868596126865,0.06621738433986016,0.026079615448870296,0.5362751101773815,0.61462730476294,0.5703621456368764,0.934038333703003
imagine karna mana hona chahiye,sochna mana hona chahiye,8,5.625,1.188,0.969,"[6, 5, 7, 6, 7, 4, 6, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",37.5,सोच,imagine,soch,X karna mana hona chahiye,3,0.29634,0.00098,1,MultiPeak,formal,0.15092055243192873,0.2028022601706443,0.07643625676384204,0.5902906796438493,0.6281847281754701,0.48991592257879435,1.0993127009173695
wo aaram se study karte rahenge,wo aaram se padhte rahenge,8,6.125,1.126,0.875,"[6, 5, 7, 6, 7, 4, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,पढ,study,padh,wo aaram se X karte rahenge,4,0.10454,0.0005,3,SinglePeakRight,devanagari,0.042113197244599575,0.27185630801574695,0.19899581901168692,0.513099774150293,0.6788346371874212,0.9678367003564965,0.2839641154646439
